ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650448220.2696953,public.subscriber,5000191,98786,594444288,16889,public,subscriber,2,0,24129342,24129342,5000000,380642,0,302781,5000191,98786,351009,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448221.2960482,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,833500,416866,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448221.2960482,public.call_forwarding,18752877,37704,1132593152,16916,public,call_forwarding,2,0,286096,352070,18797291,0,10014,0,18752877,37704,503073,3580099,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448221.2960482,public.special_facility,12484575,29705,653516800,16906,public,special_facility,1,0,18936949,18892341,12491091,29705,0,0,12484575,29705,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448221.2960482,public.subscriber,5000191,98816,594452480,16889,public,subscriber,2,0,24133675,24133675,5000000,381642,0,303770,5000191,98816,351937,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448222.3212306,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,834897,417562,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448222.3212306,public.call_forwarding,18752894,37766,1132593152,16916,public,call_forwarding,2,0,286573,352649,18797370,0,10032,0,18752894,37766,503126,3580178,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448222.3212306,public.special_facility,12484575,29765,653516800,16906,public,special_facility,1,0,18937273,18892617,12491091,29765,0,0,12484575,29765,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448222.3212306,public.subscriber,5000191,98813,594452480,16889,public,subscriber,2,0,24136532,24136532,5000000,382299,0,304419,5000191,98813,352534,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448223.3476822,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,836255,418243,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448223.3476822,public.call_forwarding,18752912,37826,1132601344,16916,public,call_forwarding,2,0,287022,353135,18797448,0,10051,0,18752912,37826,503182,3580256,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448223.3476822,public.special_facility,12484575,29821,653524992,16906,public,special_facility,1,0,18937587,18892887,12491091,29821,0,0,12484575,29821,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448223.3476822,public.subscriber,5000191,98810,594452480,16889,public,subscriber,2,0,24139329,24139329,5000000,382955,0,305071,5000191,98810,353134,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448224.375301,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,837707,418980,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448224.375301,public.call_forwarding,18752928,37895,1132609536,16916,public,call_forwarding,2,0,287496,353703,18797533,0,10069,0,18752928,37895,503234,3580341,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448224.375301,public.special_facility,12484575,29882,653524992,16906,public,special_facility,1,0,18937922,18893193,12491091,29882,0,0,12484575,29882,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
